AMA_ER,IMF_ER,Population,GNI_PC,ISIS_A-B,ISIC_F,EGS,FCE,GG_FCE,GCF,GFCF,HCE,IGS,ISIC_D,ISIC_C-E,ISIC_J-P,TVA,ISIC_I,ISIC_G-H,GNI,GDP,SAT,year,pf_rol,pf_ss,pf_movement,pf_religion,pf_association,pf_expression,pf_identity,ef_government,ef_legal,ef_money,ef_trade,ef_regulation
442.45778621818187,442.45778621818187,2876375.0,4099.181818181818,1791233658.4545455,1058121186.8181819,3635346473.818182,10670579631.09091,1404513552.4545455,2508288233.909091,2349647065.6363635,9266066078.636364,5376241708.909091,1184793009.909091,1966513209.0,3403983325.0,10380999318.363636,721296654.6363636,1439851284.909091,11776551128.636364,11398846916.363636,262.12314230092784,2014.0,4.777777777777778,9.422222222222222,7.233333333333334,6.644444444444444,7.188888888888889,8.18888888888889,8.533333333333333,8.144444444444444,5.699999999999999,9.377777777777778,8.3,7.5
0.8241853313636363,0.8241853313636363,11237756.090909092,45920.09090909091,3474743138.7272725,24189371904.81818,408454545454.5455,382818181818.1818,121090909090.90909,122272727272.72728,118000000000.0,261909090909.0909,404272727272.7273,63988051136.818184,76296472343.18182,243363636363.63635,455000000000.0,45203039237.72727,62629577654.0,515909090909.0909,509272727272.7273,1773.790535484727,2014.0,7.644444444444444,9.7,10.0,8.11111111111111,9.222222222222221,9.911111111111111,9.555555555555555,4.822222222222222,7.166666666666667,9.566666666666666,8.377777777777778,8.088888888888889
6.922148106090909,6.922148106090909,11087142.181818182,2794.7272727272725,3598212398.3636365,909954257.0,10471189196.272728,26585589869.454544,5322720858.454545,6366154607.0,6288715212.454545,21262869010.727272,11003330040.09091,3383029121.5454545,7753447533.090909,9239677663.727272,27313560387.18182,2839562241.2727275,2972706293.6363635,31218402293.0,32419617787.909092,93.14990761780254,2014.0,3.4000000000000004,8.133333333333333,9.244444444444445,8.933333333333334,7.944444444444445,9.11111111111111,10.0,5.988888888888889,4.033333333333333,8.866666666666667,7.022222222222222,5.533333333333333
1.612830219909091,1.612830219909091,3540165.0,5201.727272727273,1133455645.1818182,761826584.7272727,6552908365.090909,18469935197.18182,3957953662.0,4195730265.181818,4010805294.909091,14511981535.0,9962028189.454546,2181342041.2727275,3467182832.818182,5905093606.818182,15589634152.363636,1463274554.0,2858800929.0,18355495192.0,18302496107.636364,511.70963462613656,2014.0,5.711111111111111,8.933333333333334,7.777777777777778,8.11111111111111,8.288888888888888,9.144444444444444,9.555555555555555,6.133333333333334,5.088888888888889,8.355555555555556,7.566666666666666,7.3999999999999995
9.310513770181819,9.310513770181819,2312338.1818181816,6165.181818181818,306447134.09090906,1541714327.6363637,7064655311.727273,11164851479.545454,4586524909.818182,4403778586.909091,4083649359.5454545,6578326569.363636,7752529292.636364,1053727366.6363636,3965086582.4545455,5906500053.454545,14328458942.09091,658391598.1818181,1950319246.4545455,14243577513.545454,14982972530.181818,188.16940476283816,2014.0,5.722222222222222,7.288888888888888,7.944444444444445,8.899999999999999,8.855555555555556,8.155555555555557,3.388888888888889,6.2444444444444445,6.222222222222222,8.833333333333334,7.666666666666667,8.066666666666666
2.967283496545455,2.967283496545455,205036039.54545453,10064.181818181818,93970689984.54546,98669832502.54546,263636363636.36365,1728181818181.818,408545454545.4545,392636363636.36365,384545454545.4545,1319181818181.818,281181818181.8182,229454545454.54544,332909090909.0909,857545454545.4546,1804545454545.4546,142917031733.0,278272727272.7273,2054545454545.4546,2103636363636.3635,300.3949304624524,2014.0,4.877777777777777,6.155555555555555,10.0,9.244444444444445,9.600000000000001,9.18888888888889,8.533333333333333,7.022222222222222,5.300000000000001,8.5,6.844444444444445,4.888888888888889
1.6129060606363637,1.6129060606363637,7301259.0,7845.545454545455,2348381075.181818,2494965818.3636365,36236363576.27273,45750211315.454544,9731457891.545454,12278607609.0,11691823164.0,36018753423.90909,35628276978.72727,7804460111.272727,11276225486.272728,20436937009.18182,50782882414.36364,6066523258.818182,8159849766.545455,57104374063.90909,58636900349.72727,310.31096127889725,2014.0,5.144444444444444,9.777777777777779,10.0,7.533333333333333,8.722222222222221,9.344444444444443,9.377777777777778,7.044444444444444,5.488888888888889,9.422222222222222,8.355555555555556,7.855555555555556
1145.9334913545454,968.8340385787272,51447138.90909091,1271.2727272727273,17314137386.636364,3749078390.090909,15066835530.545454,47038732075.63636,9766944719.454546,20770829987.909092,20235635362.272728,37271787356.181816,17607364508.272728,14650146682.727272,19078262441.0,4050519902.5454545,65875343883.63636,8677972652.727272,13005373114.727272,65558687619.90909,66563362103.72727,33.418097771218015,2014.0,3.1222222222222222,7.877777777777778,1.8555555555555554,5.833333333333333,5.377777777777777,7.788888888888888,4.988888888888889,6.488888888888889,3.433333333333333,6.388888888888889,4.633333333333334,5.466666666666667
1.420262696818182,1.420262696818182,9694264.818181818,6209.636363636364,4538622496.727273,4587265029.545455,39796965124.545456,41909987745.09091,9321766331.272728,20265236686.272728,19370511787.636364,32588221413.81818,40321225393.818184,13791708613.363636,16351723610.09091,14999568192.545454,54296528061.545456,6120477064.181818,7698871667.909091,60193620090.0,62157941938.545456,375.41106934622354,2014.0,5.1,9.233333333333333,7.2,4.988888888888889,4.366666666666666,6.5,8.733333333333333,6.133333333333333,5.199999999999999,6.566666666666666,6.8999999999999995,6.766666666666667
4065.6368516363636,4065.6368516363636,15403381.545454545,1147.1818181818182,4937740239.727273,2084729442.090909,11405320508.727272,15148547159.272728,1011848154.1818181,4175005984.3636365,3987407819.090909,14136699005.0,12052400373.181818,2994552783.5454545,3387672665.7272725,3257216758.4545455,17709533439.727272,1464858067.8181818,2577316265.818182,17839700754.727272,18867501550.0,226.50675184406484,2014.0,3.088888888888889,9.344444444444443,9.066666666666666,6.611111111111111,5.344444444444445,8.677777777777779,8.8,8.022222222222222,3.968888888888889,9.344444444444445,7.544444444444445,6.766666666666667
1.1837071913636363,1.1837071913636363,35844879.0,46855.63636363636,30177030665.909092,122363636363.63637,527363636363.63635,1329090909090.9092,358272727272.7273,404454545454.5455,398909090909.0909,970909090909.091,557909090909.091,167181818181.81818,304909090909.0909,813454545454.5454,1589090909090.9092,120000000000.0,199818181818.18182,1677272727272.7273,1703636363636.3635,1272.863393066709,2014.0,7.6000000000000005,9.744444444444445,10.0,8.833333333333334,9.155555555555557,9.766666666666666,9.777777777777779,6.811111111111111,7.888888888888889,9.5,8.066666666666666,8.788888888888888
142.86855396363637,142.86855396363637,21284647.0,3530.090909090909,6152035523.545455,5570867439.818182,16029862750.90909,59622786700.72727,6731386381.272727,23679943204.090908,21149384559.636364,52891400319.454544,22296613579.636364,12970743262.363636,15657063625.181818,24693764566.090908,71136856738.72728,9441975135.636364,9621150448.545454,75243077758.09091,77035977899.45454,301.94231006658043,2014.0,4.555555555555555,7.888888888888889,7.044444444444444,6.955555555555556,6.777777777777778,7.888888888888889,1.2222222222222223,8.133333333333333,4.888888888888889,7.477777777777778,5.922222222222222,6.844444444444445
605.7114653181818,605.7114653181818,18007306.272727273,13811.90909090909,9822781756.181818,16719698589.363636,82476012659.72728,196545454545.45456,35256949553.0,62161912403.36364,60988381714.818184,161181818181.81818,79691749165.45454,27389516249.636364,63324293131.36364,98766462068.90909,238090909090.9091,20984352883.727272,28504846537.727272,248727272727.27274,261363636363.63635,484.743982495241,2014.0,6.566666666666666,9.155555555555555,10.0,8.411111111111111,9.399999999999999,9.61111111111111,6.566666666666666,8.133333333333333,6.822222222222222,9.144444444444444,8.211111111111112,7.344444444444444
6.5399169697272725,6.5399169697272725,1391171091.7272727,7754.545454545455,922545454545.4546,759454545454.5454,2331818181818.1816,5841818181818.182,1764363636363.6365,4821818181818.182,4672727272727.272,4077272727272.727,2100000000000.0,3137272727272.727,3750000000000.0,3436363636363.636,10889090909090.908,781000000000.0,1230363636363.6365,10830909090909.092,10885454545454.545,497.069479930857,2014.0,4.522222222222222,8.522222222222222,3.8666666666666663,4.511111111111111,1.7777777777777777,6.0,9.555555555555555,4.955555555555556,5.1,8.211111111111112,6.366666666666666,6.2555555555555555
2553.8991814545457,2553.8991814545457,47483244.0,6680.454545454545,19842092935.545456,20897285855.454544,53576259952.181816,265545454545.45456,47471991901.27273,72052337576.45454,70148392824.63637,218181818181.81818,66657759496.36364,39701265761.63636,74753715024.09091,116773488173.45454,295272727272.7273,24732398597.090908,38253157339.72727,316454545454.5455,324636363636.36365,234.58852809685106,2014.0,4.522222222222222,5.311111111111111,8.68888888888889,8.377777777777778,9.033333333333333,8.81111111111111,10.0,6.433333333333334,4.622222222222223,8.133333333333333,6.888888888888889,7.48888888888889
542.5877377181819,542.5877377181819,4887023.090909091,10536.181818181818,2627811861.0,2633950799.181818,17365841187.909092,44400763586.72727,9108706177.454546,9975215739.363636,10040852189.272728,35292057409.181816,17612746808.727272,6789765554.272727,8472106119.909091,25116906349.0,49881398344.63636,4429177141.454545,6601446073.909091,51676624294.09091,54129073705.27273,672.7667421852691,2014.0,6.4,8.38888888888889,9.622222222222222,8.511111111111111,9.755555555555555,9.744444444444445,8.666666666666666,7.544444444444445,6.222222222222222,9.38888888888889,8.244444444444445,6.800000000000001
6.177178962181818,6.177178962181818,4245734.909090909,13503.09090909091,1844282994.5454545,2348678597.818182,25267219700.363636,46753023462.27273,12545569565.181818,12177437804.636364,11689587219.818182,34207453897.090908,26017066130.636364,7401532045.0,9678376355.90909,21793198517.909092,48641860321.454544,4607420570.181818,8369903285.090909,57298932839.63636,58180614706.0,487.1769744484845,2014.0,5.644444444444444,9.855555555555556,9.81111111111111,8.377777777777778,8.844444444444443,9.155555555555557,10.0,5.511111111111111,5.888888888888889,9.255555555555555,8.055555555555555,7.311111111111111
0.8241853313636363,0.8241853313636363,857500.0,27514.454545454544,468814089.90909094,1228937739.909091,16058877899.90909,19992596155.636364,4146975120.0,4352250234.909091,4347540782.727273,15845621035.90909,16221208003.363636,1147952694.909091,1653113545.090909,11654206372.727272,21300334424.727272,2695376946.7272725,3599885730.181818,23588966508.363636,24182515740.272728,693.7846265253007,2014.0,6.7444444444444445,9.7,9.444444444444445,7.800000000000001,9.444444444444445,9.733333333333333,8.788888888888888,7.322222222222223,6.1,8.944444444444445,8.322222222222223,7.588888888888889
21.54428787909091,21.54428787909091,10517185.272727273,19567.272727272728,4511683447.090909,11579634276.727272,165545454545.45456,148545454545.45456,43304570372.0,58654889086.72727,57762327100.27273,105334639532.63637,152636363636.36365,49658248588.454544,60251040804.09091,74503329996.63637,198272727272.72726,22351115592.909092,25190071472.81818,205636363636.36365,220000000000.0,623.7109064147174,2014.0,7.48888888888889,9.788888888888888,10.0,8.577777777777778,8.988888888888889,9.722222222222221,9.377777777777778,6.622222222222223,6.411111111111111,9.366666666666667,8.266666666666667,8.211111111111112
45.11193824909091,45.11193824909091,10397935.0,6506.454545454545,3884466892.090909,7598607985.909091,16604910825.272728,58121898559.27273,7564018943.636364,17295051910.545456,17446850013.545456,50557879615.454544,20963903910.909092,10291808116.0,12838942508.818182,22734773151.81818,66201824936.454544,6789972301.909091,12355062095.545454,67936543125.09091,71057957384.0,296.0728006184359,2014.0,4.611111111111111,7.411111111111111,7.422222222222222,8.722222222222221,7.8999999999999995,9.133333333333333,8.333333333333334,8.622222222222222,4.611111111111111,9.444444444444445,7.98888888888889,6.611111111111111
1.0,1.0,16242965.181818182,5753.090909090909,8831853363.636364,10311254454.545454,23603466000.0,71287882272.72728,13694513818.181818,25441219909.090908,24424028272.727272,57593368454.545456,24687327727.272728,13505180363.636364,22267831090.909092,30539161000.0,90056142181.81818,6672486818.181818,11421880636.363636,93713028818.18182,95673221363.63637,277.61914909011307,2014.0,4.288888888888889,8.3,10.0,8.511111111111111,7.066666666666666,8.88888888888889,9.822222222222223,6.666666666666667,4.188888888888889,7.222222222222222,6.922222222222222,6.2444444444444445
1.0,1.0,6218669.090909091,3547.7272727272725,1346960177.8181818,1240666651.909091,6645226802.181818,23400551786.454544,3805849689.181818,4006168618.2727275,3814147234.909091,19594702097.545456,10890478714.818182,3691580102.0,4643599766.272727,8696381557.181818,21061004514.636364,1825456412.2727273,3307939949.090909,22079149974.636364,23161468859.363636,215.4507575757576,2014.0,4.4,6.322222222222222,9.622222222222222,8.722222222222221,8.477777777777778,8.655555555555557,8.533333333333333,8.68888888888889,4.533333333333333,9.566666666666666,7.711111111111112,6.533333333333333
22.256981658181818,22.256981658181818,102794740.72727273,588.0909090909091,22427130902.0,8246040324.727273,5907925600.636364,48992820522.36364,6004187257.363636,21810211630.727272,21328648074.909092,42988633264.90909,15600609524.818182,3099034832.7272725,3871810450.3636365,11128109448.454546,58238264505.0,2519905608.0,10045267771.454546,61945317616.181816,61920067794.90909,85.31082908766865,2014.0,3.6555555555555554,6.177777777777778,6.5,6.333333333333333,3.577777777777778,6.477777777777778,4.733333333333333,5.811111111111112,4.355555555555556,5.433333333333334,4.955555555555556,6.366666666666666
0.8241444389090908,0.8241444389090908,1321901.5454545454,19018.454545454544,698145734.0,1508540207.3636363,20155102806.81818,18086114036.727272,4980211717.545455,6945506056.454545,6839163113.727273,13105902319.0,19286556666.18182,3538972804.0,4750030405.090909,9216985243.0,22532180575.090908,3147921534.7272725,3210557450.7272725,25140872863.909092,25853265445.363636,762.0387013695968,2014.0,7.666666666666667,9.522222222222222,10.0,8.899999999999999,9.11111111111111,9.822222222222223,9.555555555555555,6.522222222222222,7.300000000000001,9.133333333333333,8.600000000000001,8.288888888888888
1.9914453672727275,1.9914453672727275,915097.1818181818,4736.0,473169589.3636364,115995081.0,2270996786.181818,3976225956.090909,898629830.2727273,948984233.1818181,872112022.8181819,3077596126.090909,2610669922.7272725,502183388.6363636,622976633.1818181,1440593971.2727273,3766398305.818182,465152575.72727275,648510455.6363636,4336567644.363636,4585508373.090909,116.7023826948078,2014.0,4.444444444444445,9.077777777777778,7.933333333333334,7.2555555555555555,6.722222222222222,8.122222222222224,10.0,6.322222222222222,5.444444444444445,6.455555555555556,6.222222222222222,8.555555555555555
0.8241853313636363,0.8241853313636363,5464990.363636363,48164.27272727273,6157175746.636364,15642266577.545454,98104970303.27272,201727272727.27274,62099254708.27273,61019101907.72727,59719394084.0,139545454545.45456,99587658831.90909,39039744359.181816,47111019957.63636,108636037247.81818,226090909090.9091,23447582752.090908,25009902770.272728,263181818181.81818,261363636363.63635,1237.4766036455421,2014.0,8.644444444444444,9.777777777777779,10.0,8.7,9.211111111111112,9.866666666666667,9.555555555555555,5.011111111111111,8.233333333333333,9.455555555555556,8.455555555555556,7.911111111111111
0.8241853313636363,0.8241853313636363,65879439.63636363,41634.27272727273,42043534517.09091,136727272727.27272,794909090909.091,2095454545454.5454,639727272727.2727,618545454545.4546,600272727272.7273,1456363636363.6365,826727272727.2727,272636363636.36365,334000000000.0,1341818181818.182,2400000000000.0,232272727272.72726,313454545454.5455,2740909090909.091,2682727272727.273,858.0368854633437,2014.0,6.911111111111111,9.6,9.055555555555555,7.7666666666666675,9.433333333333334,9.622222222222222,10.0,5.177777777777778,6.866666666666667,9.61111111111111,8.38888888888889,7.444444444444445
2.1959993573636365,2.1959993573636365,3786027.0,4096.0,1228651948.5454545,1050946038.7272727,6703746903.909091,14342112261.181818,2251482444.818182,4027477044.3636365,3644087338.181818,12090629816.272728,9080806122.272728,1452856231.5454545,2029917979.1818182,5840023372.0,14104578061.636364,1364801629.2727273,2590237093.6363635,15501662319.272728,15992535535.90909,269.33785978668436,2014.0,5.611111111111111,8.600000000000001,7.6000000000000005,7.811111111111111,8.38888888888889,8.988888888888889,8.533333333333333,7.800000000000001,6.7444444444444445,9.022222222222222,8.777777777777779,8.177777777777777
0.8241853313636363,0.8241853313636363,82203299.72727273,45989.454545454544,29732177802.909092,155454545454.54544,1682727272727.2727,2692727272727.273,733272727272.7273,767818181818.1818,760363636363.6364,1958181818181.818,1454545454545.4546,736636363636.3636,843181818181.8182,1613636363636.3635,3320000000000.0,302181818181.8182,375272727272.7273,3780000000000.0,3686363636363.636,1266.088625465157,2014.0,8.088888888888889,9.855555555555556,10.0,7.7666666666666675,9.022222222222222,9.677777777777777,10.0,6.266666666666667,7.644444444444444,9.522222222222222,8.211111111111112,7.788888888888888
3.356344697,3.356344697,28871110.272727273,1946.0,11731278305.181818,4060990040.0,17291719299.909092,47404431181.0,5214348020.454545,14250411893.818182,13527511769.09091,42190083160.63636,20389389324.272728,6699022354.272727,14250810102.636364,10229260618.545454,54297316075.63636,4727110266.363636,9297866742.545454,56364428126.36364,58288278013.09091,123.09747830495711,2014.0,5.5,8.544444444444444,10.0,8.344444444444443,8.822222222222223,9.333333333333334,5.744444444444444,8.444444444444445,5.366666666666666,6.4,6.144444444444444,6.855555555555555
0.8241853313636363,0.8241853313636363,10795250.454545455,20782.0,8008314885.909091,5327000707.545455,70322081033.0,204363636363.63635,48011084496.818184,30265551550.81818,27509884321.18182,156363636363.63635,78510459975.81818,18067158980.81818,27246602316.636364,102844766380.81818,198727272727.27274,19667657889.18182,35614264727.454544,224727272727.27274,226454545454.54544,570.3753129123698,2014.0,5.888888888888889,8.977777777777778,10.0,7.455555555555555,9.666666666666666,9.288888888888888,7.633333333333334,5.177777777777778,5.833333333333333,8.899999999999999,8.0,6.677777777777778
7.709640492272727,7.709640492272727,15984668.0,3724.909090909091,6113120622.0,2914015349.4545455,12232030304.818182,58925776832.72727,6790787708.545455,9050601058.545454,8882856108.09091,52134989123.90909,18756644177.363636,8687128835.90909,10876280683.545454,20323412499.454544,57790814590.63636,4402749040.181818,13161236396.272728,60040233079.545456,61457809916.90909,305.90597508226904,2014.0,4.155555555555555,6.233333333333333,10.0,8.277777777777779,8.18888888888889,8.38888888888889,7.666666666666667,9.11111111111111,4.777777777777778,9.477777777777778,8.455555555555556,6.644444444444444
21.810532157272725,21.810532157272725,9291808.545454545,2079.2727272727275,2553746880.909091,1198214490.4545455,9190983799.545454,19652068431.0,3108471916.7272725,4882336952.181818,4766526598.636364,16543596514.272728,12893233973.181818,3536735544.2727275,4212142437.0,7275290834.454545,20171623184.0,1414758433.8181818,3517473793.181818,19400465894.909092,20832151453.363636,76.23343079842407,2014.0,3.511111111111111,5.866666666666666,8.68888888888889,8.366666666666667,7.8999999999999995,7.444444444444445,8.533333333333333,9.0,4.188888888888889,9.322222222222223,7.044444444444444,6.866666666666666
254.05068182727274,254.05068182727274,9851977.727272727,13847.09090909091,5188509384.818182,5371305274.0,119545454545.45454,100585204041.27272,28677439095.727272,33583379342.909092,31863327565.545456,71864525595.81818,112080133402.45454,26371781125.454544,30299302668.454544,50925620393.90909,119818181818.18182,13557270078.454546,14466972122.181818,136272727272.72728,141727272727.27274,399.8294309254953,2014.0,5.811111111111112,9.38888888888889,10.0,8.100000000000001,7.611111111111111,9.355555555555556,10.0,5.788888888888889,6.300000000000001,9.566666666666666,8.211111111111112,7.711111111111112
120.73850925454545,120.73850925454545,336457.1818181818,56340.818181818184,963897126.0909091,1105580922.0,9297936951.90909,14638705157.363636,4753239642.454545,3735556333.7272725,3727296052.0,9885465514.727272,8259418077.181818,1978632646.4545455,2842333526.909091,8573571563.909091,17428492347.18182,1851803461.8181818,2091305746.8181818,19126615087.636364,19412780365.0,2412.773423941924,2014.0,7.7666666666666675,9.933333333333334,10.0,8.255555555555555,9.577777777777778,9.744444444444445,9.555555555555555,5.988888888888889,7.955555555555555,7.655555555555556,6.866666666666666,7.777777777777778
61.34972247,61.34972247,1321391055.090909,1672.5454545454545,377727272727.2727,168272727272.72726,471636363636.36365,1559090909090.9092,243454545454.54544,742272727272.7273,706454545454.5454,1316727272727.2727,544363636363.63635,337909090909.0909,442000000000.0,700090909090.909,2059090909090.9092,134755843047.63637,234727272727.27274,2220909090909.091,2245454545454.5454,310.5024435787363,2014.0,4.2555555555555555,7.777777777777778,6.877777777777778,5.944444444444445,7.300000000000001,8.355555555555556,6.422222222222222,7.577777777777778,5.177777777777778,7.344444444444445,5.588888888888889,6.6
12056.303123000002,12056.303123000002,258617539.9090909,3505.909090909091,126000000000.0,94821055557.90909,204363636363.63635,628000000000.0,87594952974.54546,319454545454.5455,304000000000.0,540636363636.36365,200727272727.27274,195636363636.36365,291000000000.0,172454545454.54544,915181818181.8182,79151402745.0,151909090909.0909,908909090909.091,945727272727.2727,172.17979939603413,2014.0,4.244444444444444,8.677777777777777,7.2333333333333325,5.733333333333333,8.222222222222221,8.244444444444445,6.211111111111111,8.222222222222221,4.733333333333333,9.322222222222223,6.877777777777777,6.433333333333334
30767.764039090907,26856.283041818184,81503271.0909091,6565.363636363636,48683304515.90909,29654223656.909092,123430579938.63637,328272727272.7273,77074426626.54546,189090909090.9091,139636363636.36365,251363636363.63635,117282753749.54546,81221169302.45454,176363636363.63635,157272727272.72726,521090909090.9091,45716914465.63636,63341562840.36364,532181818181.8182,531636363636.36365,277.63365908212523,2014.0,4.122222222222223,7.033333333333333,0.18888888888888888,3.933333333333333,2.6333333333333333,5.4,1.9444444444444444,6.144444444444444,4.177777777777778,7.322222222222223,4.0,5.022222222222222
1175.2954545454545,1175.2954545454545,37320344.81818182,4825.272727272727,8407554845.181818,12062435656.181818,82344113418.18182,138272727272.72726,39666003422.545456,39789982058.27273,37190183064.63636,98754508454.09091,63389359060.545456,4522460260.0,92929220675.36363,52322731370.09091,198636363636.36365,16307780128.818182,16613052830.545454,180000000000.0,197181818181.81818,355.1839726139079,2014.0,2.5,4.133333333333334,3.3666666666666667,3.922222222222222,6.855555555555556,6.433333333333334,0.0,3.0,3.5999999999999996,8.066666666666668,5.5,6.166666666666667
0.8241853313636363,0.8241853313636363,4697698.363636363,51008.181818181816,3039926183.818182,6209459762.090909,356727272727.2727,150545454545.45456,43324885108.545456,95034955975.27272,92547847213.45454,107284121692.0,300090909090.9091,85171512940.18182,90868447339.09091,108994599088.27272,279545454545.4545,40592592342.454544,29602184672.81818,240818181818.18182,302000000000.0,1588.6459669636051,2014.0,7.7666666666666675,9.71111111111111,10.0,7.944444444444445,9.522222222222222,9.777777777777779,10.0,6.377777777777777,7.677777777777777,9.511111111111111,8.8,8.233333333333333
